tier1_id,name,country,donor,donor_id,lat,lon,proposed_by,reviewed_by,reviewed_on,note
NFCFDB:south africa:harmony merriespruit,Harmony (Merriespruit),South Africa,,,,,,,,no donor
NFCFDB:south africa:hartebeestfontein,Hartebeestfontein,South Africa,,,,,,,,no donor
NFCFDB:south africa:fuels corporation nufcor,Nuclear Fuels Corporation (NUFCOR),South Africa,,,,,,,,no donor
NFCFDB:south africa:palabora,Palabora,South Africa,,,,,,,,no donor
NFCFDB:south africa:randfontein cooke,Randfontein (Cooke),South Africa,,,,,,,,no donor
NFCFDB:south africa:stilfontein,Stilfontein,South Africa,,,,,,,,no donor
NFCFDB:south africa:vaal reefs 1,Vaal Reefs - 1,South Africa,,,,,,,,no donor
NFCFDB:south africa:valindaba uf6,Valindaba (UF6),South Africa,,,,,,,,no donor
NFCFDB:south africa:valindaba z,Valindaba Z - Plant,South Africa,,,,,,,,no donor
NFCFDB:south africa:west rand consolidated,West Rand Consolidated,South Africa,,,,,,,,no donor
NFCFDB:south africa:western areas,Western Areas,South Africa,,,,,,,,no donor
NFCFDB:south africa:western deep levels,Western Deep Levels,South Africa,,,,,,,,no donor
NFCFDB:south africa:valindaba y,Valindaba Y - Plant,South Africa,,,,,,,,no donor
NFCFDB:south africa:valindaba laser,Valindaba (Laser),South Africa,,,,,,,,no donor
NFCFDB:south africa:beva,Beva,South Africa,,,,,,,,no donor
NFCFDB:south africa:pelindaba fuel fabrication,Pelindaba Fuel Fabrication,South Africa,,,,,,,,no donor
NFCFDB:south africa:pelindaba zircaloy tubing,Pelindaba Zircaloy Tubing,South Africa,,,,,,,,no donor
NFCFDB:south africa:vaal reefs 2,Vaal Reefs - 2,South Africa,,,,,,,,no donor
NFCFDB:south africa:uranium one,Uranium One,South Africa,,,,,,,,no donor
NFCFDB:south africa:doornfontain,Doornfontain,South Africa,,,,,,,,no donor
NFCFDB:south africa:daggafontain,Daggafontain,South Africa,,,,,,,,no donor
NFCFDB:south africa:president styne gold mine,President Styne Gold Mine,South Africa,,,,,,,,no donor
NFCFDB:south africa:president brand gold mine,President Brand Gold Mine,South Africa,,,,,,,,no donor
NFCFDB:south africa:beatrix gold mine,Beatrix Gold Mine,South Africa,,,,,,,,no donor
NFCFDB:south africa:millsite,Millsite,South Africa,,,,,,,,no donor
NFCFDB:south africa:lorraine gold mine,Lorraine Gold Mine,South Africa,,,,,,,,no donor
NFCFDB:south africa:luipaardsvlei gold mine,Luipaardsvlei Gold Mine,South Africa,,,,,,,,no donor
NFCFDB:south africa:vogelstruitbult gold mine,Vogelstruitbult Gold Mine,South Africa,,,,,,,,no donor
NFCFDB:south africa:virginia gold mine,Virginia Gold Mine,South Africa,,,,,,,,no donor
NFCFDB:south africa:freddies gold mine,Freddies Gold Mine,South Africa,,,,,,,,no donor
NFCFDB:south africa:saaiplaas gold mine,Saaiplaas Gold Mine,South Africa,,,,,,,,no donor
NFCFDB:south africa:uranium one,Uranium One,South Africa,,,,,,,,no donor
NFCFDB:south africa:mine waste solution,Mine Waste Solution,South Africa,,,,,,,,no donor
NFCFDB:south africa:ezulwini mining company,Ezulwini Mining Company,South Africa,,,,,,,,no donor
NFCFDB:spain:planta lobo g,Planta Lobo-G,Spain,,,,,,,,no donor
NFCFDB:spain:planta elefante,Planta Elefante,Spain,,,,,,,,no donor
NFCFDB:spain:fabrica de combustible juzbado,Fabrica de combustible(Juzbado),Spain,,,,,,,,no donor
NFCFDB:spain:planta quercus,Planta Quercus,Spain,,,,,,,,no donor
NFCFDB:spain:andujar,Andujar,Spain,,,,,,,,no donor
NFCFDB:spain:trillo,Trillo NPP,Spain,wikidata,Q1739484,40.70139,-2.62222,exact-name-country,,,
NFCFDB:spain:afr dry storage almaraz,"AFR Dry storage Facility, Almaraz",Spain,,,,,,,,no donor
NFCFDB:spain:afr dry storage jose cabrera,AFR dry storage facility-Jose Cabrera NPP,Spain,,,,,,,,no donor
NFCFDB:spain:afr dsf asco,AFR DSF-ASCO,Spain,,,,,,,,no donor
NFCFDB:spain:la virgen,La Virgen,Spain,,,,,,,,no donor
NFCFDB:spain:montealegre u mine,Montealegre U mine,Spain,,,,,,,,no donor
NFCFDB:spain:navalsano u mine,Navalsano U Mine,Spain,,,,,,,,no donor
NFCFDB:spain:cano u mine,Cano U mine,Spain,,,,,,,,no donor
NFCFDB:spain:trapero u mine,Trapero U Mine,Spain,,,,,,,,no donor
NFCFDB:spain:san vicente u mine,San Vicente U mine,Spain,,,,,,,,no donor
NFCFDB:spain:casilla de la flores u mine,Casilla de la Flores U mine,Spain,,,,,,,,no donor
NFCFDB:spain:vadellascon u mine,Vadellascon U mine,Spain,,,,,,,,no donor
NFCFDB:spain:viesgo ii u mine,Viesgo II U  mine,Spain,,,,,,,,no donor
NFCFDB:spain:sevillana u mine,Sevillana U mine,Spain,,,,,,,,no donor
NFCFDB:spain:carretona u mine,Carretona U mine,Spain,,,,,,,,no donor
NFCFDB:spain:ratones u mine,Ratones U mine,Spain,,,,,,,,no donor
NFCFDB:spain:broncana u mine,Broncana U mine,Spain,,,,,,,,no donor
NFCFDB:spain:cabra baja u mine,cabra baja U mine,Spain,,,,,,,,no donor
NFCFDB:spain:garguera,Garguera,Spain,,,,,,,,no donor
NFCFDB:spain:perdices,Perdices,Spain,,,,,,,,no donor
NFCFDB:spain:el sabio u mine,El Sabio U Mine,Spain,,,,,,,,no donor
NFCFDB:spain:zafrilla u mine,Zafrilla U mine,Spain,,,,,,,,no donor
NFCFDB:spain:pedregal u mine,Pedregal U mine,Spain,,,,,,,,no donor
NFCFDB:spain:maria lozano u mine,Maria Lozano U mine,Spain,,,,,,,,no donor
NFCFDB:spain:intermedia u mine,Intermedia U mine,Spain,,,,,,,,no donor
NFCFDB:spain:lobo u mine,Lobo U Mine,Spain,,,,,,,,no donor
NFCFDB:sweden:clab isf,Clab ISF,Sweden,,,,,,,,no donor
NFCFDB:sweden:sandvik materials technology,Sandvik Materials Technology,Sweden,,,,,,,,no donor
NFCFDB:sweden:westinghouse electric sweden ab,Westinghouse Electric Sweden AB,Sweden,,,,,,,,no donor
NFCFDB:sweden:ranstad mineral ab,Ranstad Mineral AB,Sweden,,,,,,,,no donor
NFCFDB:sweden:studsvik ab,Studsvik Nuclear AB,Sweden,,,,,,,,no donor
NFCFDB:sweden:sfr,SFR,Sweden,,,,,,,,no donor
NFCFDB:sweden:chalmers university technology,Chalmers university of Technology,Sweden,,,,,,,,no donor
NFCFDB:sweden:cyclife,Cyclife,Sweden,,,,,,,,no donor
NFCFDB:switzerland:zwilag,ZWILAG,Switzerland,,,,,,,,no donor
NFCFDB:switzerland:zwibez,ZWIBEZ,Switzerland,,,,,,,,no donor
NFCFDB:syrian arab republic:syrian fertilizers,Syrian fertilizers plant,Syrian Arab Republic,,,,,,,,no donor
NFCFDB:tajikistan:state unitary interprise tajik rare metals tajredmet,"State Unitary Interprise ""Tajik Rare metals-Tajredmet""",Tajikistan,,,,,,,,no donor
NFCFDB:thailand:trr 1 m1 spent fuel storage,TRR-1/M1 Spent fuel storage facility,Thailand,,,,,,,,no donor
NFCFDB:tunisia:gabes,Gabes,Tunisia,,,,,,,,no donor
NFCFDB:turkiye:cnrc fuel pilot conversion,CNRC Nuclear Fuel Pilot Plant - Conversion,Türkiye,,,,,,,,no donor
NFCFDB:turkiye:koprubasi pilot,Koprubasi Pilot Plant,Türkiye,,,,,,,,no donor
NFCFDB:turkiye:mta technology lab,MTA Technology Lab.,Türkiye,,,,,,,,no donor
NFCFDB:turkiye:mta technology lab tho2 recovery,MTA Technology Lab - ThO2 Recovery,Türkiye,,,,,,,,no donor
NFCFDB:turkiye:cnrc fuel pilot pellet production,CNRC Nuclear Fuel Pilot Plant - Pellet Production,Türkiye,,,,,,,,no donor
NFCFDB:turkiye:mta technology lab uranium ore processing,MTA Technology Lab - Uranium Ore Processing,Türkiye,,,,,,,,no donor
NFCFDB:turkiye:rwmf,RWMF,Türkiye,,,,,,,,no donor
NFCFDB:ukraine:dnieprodzerzynsk,Dnieprodzerzynsk,Ukraine,,,,,,,,no donor
NFCFDB:ukraine:chernobyl site,Chernobyl NPP Site,Ukraine,,,,,,,,no donor
NFCFDB:ukraine:zheltiye vody,Zheltiye Vody,Ukraine,,,,,,,,no donor
NFCFDB:ukraine:chernobyl site,Chernobyl NPP Site,Ukraine,,,,,,,,no donor
NFCFDB:ukraine:centralised spent fuel storage,Centralised  spent fuel storage facility,Ukraine,,,,,,,,no donor
NFCFDB:united kingdom:nda capenhurst gd,NDA Capenhurst (GD),United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields main line chemical,Springfields Main Line Chemical Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields agr fuel canning,Springfields AGR Fuel Canning Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields magnox canning,Springfields Magnox Canning Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields oxide fuel complex pwr,Springfields Oxide Fuel Complex (PWR),United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields hex conversion,Springfields ( Hex Conversion),United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields u metal,Springfields U Metal Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda sellafield magnox reprocessing,NDA Sellafield Magnox Reprocessing,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda sellafield pond 3,NDA Sellafield Pond 3,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda sellafield pond,NDA Sellafield Pond,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda reprocessing mtr,"NDA Reprocessing Plant, MTR",United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda reprocessing mox,"NDA Reprocessing Plant, MOX",United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields line 3 hex,Springfields Line 3 Hex Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda sellafield fuel handling,NDA Sellafield Fuel Handling Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda sellafield pond 4,NDA Sellafield Pond 4,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda mox for fbr,NDA MOX For FBR,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda sellafield mox smp,NDA Sellafield MOX Plant (SMP),United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda thorp rt and st 1 2,"NDA Thorp RT and ST-1,2",United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda sellafield thorp,NDA Sellafield Thorp,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:urenco uk,Urenco UK,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda sellafield mdf mox demonstration,NDA Sellafield MDF (MOX Demonstration Facility),United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda fuel fabrication,NDA Fuel Fabrication Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:dounreay fuel storage,DOUNREAY Fuel Storage Facility,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda conversion,NDA Conversion Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields line 4 hex,Springfields Line 4 Hex Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields ofc agr line,Springfields OFC AGR Line,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields uo2 conversion,Springfields ( UO2 Conversion),United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields ofc lwr line,Springfields OFC LWR Line,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields idr,Springfields IDR Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:miscellaneous pellet,Miscellaneous Pellet Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:springfields enr u residue recovery,Springfields Enr. U Residue Recovery Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda wylfa site,NDA Wylfa NPP Site,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda plutonium finishing line iii,NDA Plutonium Finishing Line III,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda fuel manufacturing winfrith,NDA Fuel Manufacturing Facility (Winfrith),United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda dry recovery,NDA Dry Recovery Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda coprecipitation,NDA Coprecipitation Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda magnox reprocessing pilot,NDA Magnox Reprocessing Pilot Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda uranium purification,NDA Uranium Purification Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda solvent regeneration,NDA Solvent Regeneration Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda pu residues recovery,NDA  Pu Residues Recovery Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda reprocessing,NDA  Reprocessing Plant,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda plutonium operating corridors,NDA Plutonium Operating Corridors,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda sellafield pond,NDA Sellafield Pond,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda dry granulation production,NDA Dry Granulation Production,United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda thorp miniature pilot tmpp,NDA Thorp Miniature Pilot Plant (TMPP),United Kingdom,,,,,,,,no donor
NFCFDB:united kingdom:nda sellafield north group facilities,NDA Sellafield North Group Facilities,United Kingdom,,,,,,,,no donor
NFCFDB:united states america:allens park,Allens Park,United States of America,,,,,,,,no donor
NFCFDB:united states america:apollo,Apollo,United States of America,,,,,,,,no donor
NFCFDB:united states america:bear creek,Bear Creek,United States of America,,,,,,,,no donor
NFCFDB:united states america:bluewater,Bluewater,United States of America,,,,,,,,no donor
NFCFDB:united states america:bruni,Bruni,United States of America,,,,,,,,no donor
NFCFDB:united states america:burns,Burns,United States of America,,,,,,,,no donor
NFCFDB:united states america:canon city i,Canon City-I,United States of America,,,,,,,,no donor
NFCFDB:united states america:l bar,L-Bar,United States of America,,,,,,,,no donor
NFCFDB:united states america:christensen ranch,Christensen Ranch,United States of America,,,,,,,,no donor
NFCFDB:united states america:clay west,Clay West,United States of America,,,,,,,,no donor
NFCFDB:united states america:columbia fuel fabrication,Columbia Fuel Fabrication Facility,United States of America,,,,,,,,no donor
NFCFDB:united states america:faustina agrico,Faustina (Agrico),United States of America,,,,,,,,no donor
NFCFDB:united states america:falls city,Falls City,United States of America,,,,,,,,no donor
NFCFDB:united states america:gas hills american,Gas Hills / American Nuclear,United States of America,,,,,,,,no donor
NFCFDB:united states america:sequoyah,Sequoyah Facility,United States of America,,,,,,,,no donor
NFCFDB:united states america:hematite abb ce,Hematite (ABB-CE),United States of America,,,,,,,,no donor
NFCFDB:united states america:hobson,Hobson,United States of America,,,,,,,,no donor
NFCFDB:united states america:grants,Grants,United States of America,,,,,,,,no donor
NFCFDB:united states america:irigaray ranch,Irigaray Ranch,United States of America,,,,,,,,no donor
NFCFDB:united states america:split rock,Split Rock,United States of America,,,,,,,,no donor
NFCFDB:united states america:kennewick,Kennewick,United States of America,,,,,,,,no donor
NFCFDB:united states america:kingsville dome,Kingsville Dome,United States of America,,,,,,,,no donor
NFCFDB:united states america:las palmas,Las Palmas,United States of America,,,,,,,,no donor
NFCFDB:united states america:lisbon,Lisbon,United States of America,,,,,,,,no donor
NFCFDB:united states america:lucky mc pathfinder,Lucky Mc (Pathfinder),United States of America,,,,,,,,no donor
NFCFDB:united states america:lynchburg fc fuels,Lynchburg - FC Fuels,United States of America,,,,,,,,no donor
NFCFDB:united states america:mcbryde,McBryde,United States of America,,,,,,,,no donor
NFCFDB:united states america:metropolis conversion,Metropolis Conversion Facility,United States of America,,,,,,,,no donor
NFCFDB:united states america:moab,Moab,United States of America,,,,,,,,no donor
NFCFDB:united states america:morris reprocessing site wet,Morris Reprocessing Plant Site (Wet),United States of America,,,,,,,,no donor
NFCFDB:united states america:mt lucas,Mt. Lucas,United States of America,,,,,,,,no donor
NFCFDB:united states america:bartow module,Bartow Module,United States of America,,,,,,,,no donor
NFCFDB:united states america:gas hills umetco,Gas Hills / Umetco,United States of America,,,,,,,,no donor
NFCFDB:united states america:oak ridge k 25 y 12,"Oak Ridge K-25, Y-12",United States of America,,,,,,,,no donor
NFCFDB:united states america:paducah gaseous diffusion,Paducah Gaseous Diffusion,United States of America,,,,,,,,no donor
NFCFDB:united states america:palangana,Palangana,United States of America,,,,,,,,no donor
NFCFDB:united states america:panna maria,Panna Maria,United States of America,,,,,,,,no donor
NFCFDB:united states america:shirley basin pathfinder,Shirley Basin / Pathfinder,United States of America,,,,,,,,no donor
NFCFDB:united states america:city module,Plant City Module,United States of America,,,,,,,,no donor
NFCFDB:united states america:portsmouth gaseous diffusion,Portsmouth Gaseous Diffusion,United States of America,,,,,,,,no donor
NFCFDB:united states america:sweetwater,Sweetwater,United States of America,,,,,,,,no donor
NFCFDB:united states america:richland fuel fabrication,Richland Fuel Fabrication Plant,United States of America,,,,,,,,no donor
NFCFDB:united states america:rosita,Rosita,United States of America,,,,,,,,no donor
NFCFDB:united states america:smith ranch,Smith Ranch,United States of America,,,,,,,,no donor
NFCFDB:united states america:wah chang albany,Wah Chang - Albany,United States of America,,,,,,,,no donor
NFCFDB:united states america:gruy ranch satellite,Gruy Ranch (Satellite),United States of America,,,,,,,,no donor
NFCFDB:united states america:shirley basin petromics,Shirley Basin / Petromics,United States of America,,,,,,,,no donor
NFCFDB:united states america:shootering canyon,Shootering Canyon,United States of America,,,,,,,,no donor
NFCFDB:united states america:trevino,Trevino,United States of America,,,,,,,,no donor
NFCFDB:united states america:uncle sam,Uncle Sam,United States of America,,,,,,,,no donor
NFCFDB:united states america:uravan,Uravan,United States of America,,,,,,,,no donor
NFCFDB:united states america:wellpinit,Wellpinit,United States of America,,,,,,,,no donor
NFCFDB:united states america:western zirconium,Western Zirconium,United States of America,,,,,,,,no donor
NFCFDB:united states america:white mesa mill,White Mesa Mill,United States of America,,,,,,,,no donor
NFCFDB:united states america:wilmington,Wilmington,United States of America,,,,,,,,no donor
NFCFDB:united states america:wilmington,Wilmington,United States of America,,,,,,,,no donor
NFCFDB:united states america:zamzow,Zamzow,United States of America,,,,,,,,no donor
NFCFDB:united states america:lawrence livermore national laboratory,Lawrence Livermore National Laboratory,United States of America,,,,,,,,no donor
NFCFDB:united states america:rhone poulenc inc,"Rhone Poulenc, Inc.",United States of America,,,,,,,,no donor
NFCFDB:united states america:hansen,Hansen,United States of America,,,,,,,,no donor
NFCFDB:united states america:lamprecht,Lamprecht,United States of America,,,,,,,,no donor
NFCFDB:united states america:crow butte,Crow Butte,United States of America,,,,,,,,no donor
NFCFDB:united states america:highland,Highland,United States of America,,,,,,,,no donor
NFCFDB:united states america:midnite,Midnite,United States of America,,,,,,,,no donor
NFCFDB:united states america:holiday el mesquite,Holiday / El Mesquite,United States of America,,,,,,,,no donor
NFCFDB:united states america:marquez,Marquez,United States of America,,,,,,,,no donor
NFCFDB:united states america:west cole,West Cole,United States of America,,,,,,,,no donor
NFCFDB:united states america:ambrosia lake,Ambrosia Lake,United States of America,,,,,,,,no donor
NFCFDB:united states america:oak ridge,Oak Ridge,United States of America,,,,,,,,no donor
NFCFDB:united states america:ge morris,GE Morris,United States of America,,,,,,,,no donor
NFCFDB:united states america:west valley,West Valley,United States of America,,,,,,,,no donor
NFCFDB:united states america:barnwell,Barnwell,United States of America,,,,,,,,no donor
NFCFDB:united states america:new wales,New Wales Plant,United States of America,,,,,,,,no donor
NFCFDB:united states america:west valley reprocessing site,West Valley Reprocessing Plant Site,United States of America,,,,,,,,no donor
NFCFDB:united states america:alta mesa,Alta Mesa,United States of America,,,,,,,,no donor
NFCFDB:united states america:canon city,Canon City,United States of America,,,,,,,,no donor
NFCFDB:united states america:owl creek site,Owl Creek NPP Site,United States of America,,,,,,,,no donor
NFCFDB:united states america:arkansas no 1 site isfsi,Arkansas Nuclear No:1 NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:peach bottom site isfsi,Peach Bottom NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:prairie island site isfsi,Prairie Island NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:fort st vrain site isfsi,Fort St. Vrain NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:point beach site isfsi,Point Beach NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:palisades site isfsi,Palisades NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:davis besse site isfsi,Davis Besse NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:calvert cliffs site,Calvert Cliffs NPP Site,United States of America,,,,,,,,no donor
NFCFDB:united states america:surry site isfsi,Surry NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:h b robinson site isfsi,H.B. Robinson NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:oconee site isfsi,Oconee NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:claiborne enrichment center,Claiborne Enrichment Center,United States of America,,,,,,,,no donor
NFCFDB:united states america:big rock point site shutdown isfsi,Big Rock Point NPP Site (shutdown) ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:trojan site shutdown isfsi,Trojan NPP Site (shutdown) ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:mcguire site isfsi,McGuire NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:los alamos plutonium,Los Alamos Plutonium Facility,United States of America,,,,,,,,no donor
NFCFDB:united states america:idaho cpp 603 ifsf cpp 749,"Idaho CPP-603 IFSF, CPP-749",United States of America,,,,,,,,no donor
NFCFDB:united states america:idaho cpp 603 cpp 666,"Idaho CPP-603, CPP-666",United States of America,,,,,,,,no donor
NFCFDB:united states america:savannah river srs,Savannah River (SRS),United States of America,,,,,,,,no donor
NFCFDB:united states america:actinide packaging and storage fac apsf,Actinide Packaging and Storage Fac. (APSF),United States of America,,,,,,,,no donor
NFCFDB:united states america:idaho chemical processing,Idaho Chemical Processing Plant,United States of America,,,,,,,,no donor
NFCFDB:united states america:hanford,Hanford,United States of America,,,,,,,,no donor
NFCFDB:united states america:hanford k basins,Hanford - K Basins,United States of America,,,,,,,,no donor
NFCFDB:united states america:hanford plutonium finishing,Hanford - Plutonium Finishing Plant,United States of America,,,,,,,,no donor
NFCFDB:united states america:hanford b,Hanford - B Plant,United States of America,,,,,,,,no donor
NFCFDB:united states america:hanford,Hanford,United States of America,,,,,,,,no donor
NFCFDB:united states america:hanford canister storage building,Hanford - Canister Storage Building,United States of America,,,,,,,,no donor
NFCFDB:united states america:fuels and materials examination fac fmef,Fuels and Materials Examination Fac. (FMEF),United States of America,,,,,,,,no donor
NFCFDB:united states america:green river,Green River,United States of America,,,,,,,,no donor
NFCFDB:united states america:idaho tan 607 demonstration,Idaho TAN-607 demonstration,United States of America,,,,,,,,no donor
NFCFDB:united states america:tmi 2 debris at idaho,"TMI-2, Debris at Idaho",United States of America,,,,,,,,no donor
NFCFDB:united states america:demox tomox,DeMOX - ToMOX,United States of America,,,,,,,,no donor
NFCFDB:united states america:private fuel storage isfsi,Private Fuel Storage ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:savannah river srs,Savannah River (SRS),United States of America,,,,,,,,no donor
NFCFDB:united states america:barnwell,Barnwell,United States of America,,,,,,,,no donor
NFCFDB:united states america:north anna site isfsi,North Anna NPP Site ISFSI,United States of America,,,,,,,,no donor
NFCFDB:united states america:portsmouth,Portsmouth,United States of America,,,,,,,,no donor
NFCFDB:united states america:paducah,Paducah,United States of America,,,,,,,,no donor
NFCFDB:united states america:dresden site,Dresden NPP Site,United States of America,,,,,,,,no donor
